repeat,scenario,cadence_seconds,phase_seconds,evaluator_tier,evaluation_scope,expected_class_set,observed_verdict,observed_class,observed_class_set,undecidable_components,detection_rate_hit,first_priority_correct,classification_correct,hamming_loss,polls,injection_started_utc,onset_observed_utc,actuation_seconds,ddl_seconds,end_to_end_seconds,tte_seconds,evidence_semantics
14,S8,0.5,0.4214974528083254,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:19:55.840218+00:00,2026-08-08T00:19:55.865750+00:00,0.02553325006738305,0.6247937907464802,0.6503270408138633,0.624836040660739,minimal synchronous verdict bundle
14,S8,2.0,1.0479442517395354,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:19:55.840218+00:00,2026-08-08T00:19:55.865750+00:00,0.02553325006738305,1.2439350825734437,1.2694683326408267,1.243984750006348,minimal synchronous verdict bundle
14,S8,10.0,4.767974267741551,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:19:55.840218+00:00,2026-08-08T00:19:55.865750+00:00,0.02553325006738305,5.008533457759768,5.034066707827151,5.00859420793131,minimal synchronous verdict bundle
14,S9,0.5,0.23724390573195486,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:19:13.345980+00:00,2026-08-08T00:19:13.360600+00:00,0.014619790948927402,0.35023691691458225,0.36485670786350965,0.35028024995699525,minimal synchronous verdict bundle
14,S9,2.0,1.4266786715238633,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:19:13.345980+00:00,2026-08-08T00:19:13.360600+00:00,0.014619790948927402,1.5687687499448657,1.583388540893793,1.568812542129308,minimal synchronous verdict bundle
14,S9,10.0,2.280573498819285,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:19:13.345980+00:00,2026-08-08T00:19:13.360600+00:00,0.014619790948927402,2.4886735840700567,2.503293375018984,2.488748542033136,minimal synchronous verdict bundle
15,S1,0.5,0.04924234597747745,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:20:48.660054+00:00,2026-08-08T00:20:48.703807+00:00,0.04375429172068834,0.25361475022509694,0.2973690419457853,0.253672500140965,minimal synchronous verdict bundle
15,S1,2.0,1.4052532610871742,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:20:48.660054+00:00,2026-08-08T00:20:48.703807+00:00,0.04375429172068834,1.6620269999839365,1.705781291704625,1.6620916672982275,minimal synchronous verdict bundle
15,S1,10.0,8.957121168356531,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:20:48.660054+00:00,2026-08-08T00:20:48.703807+00:00,0.04375429172068834,9.209572250023484,9.253326541744173,9.209661833010614,minimal synchronous verdict bundle
15,S2,0.5,0.4035714502229857,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:21:54.995423+00:00,2026-08-08T00:21:58.002405+00:00,3.0070018749684095,0.6554674999788404,3.66246937494725,0.6555261667817831,minimal synchronous verdict bundle
15,S2,2.0,1.7890594478787605,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:21:54.995423+00:00,2026-08-08T00:21:58.002405+00:00,3.0070018749684095,1.9780617081560194,4.985063583124429,1.9781059580855072,minimal synchronous verdict bundle
15,S2,10.0,5.755009020138392,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:21:54.995423+00:00,2026-08-08T00:21:58.002405+00:00,3.0070018749684095,5.985995042137802,8.992996917106211,5.986058208160102,minimal synchronous verdict bundle
15,S3,0.5,0.2078038791965326,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,21,2026-08-08T00:20:15.325495+00:00,2026-08-08T00:20:15.464173+00:00,0.13868133397772908,10.386061500292271,10.52474283427,10.38611291628331,minimal synchronous verdict bundle
15,S3,2.0,0.018642286531615815,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:20:15.325495+00:00,2026-08-08T00:20:15.464173+00:00,0.13868133397772908,10.19135066587478,10.330031999852508,10.191455458290875,minimal synchronous verdict bundle
15,S3,10.0,0.772302994622085,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:20:15.325495+00:00,2026-08-08T00:20:15.464173+00:00,0.13868133397772908,11.044841416180134,11.183522750157863,11.044893375132233,minimal synchronous verdict bundle
15,S4,0.5,0.4233371691554407,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:20:38.063777+00:00,2026-08-08T00:20:39.924854+00:00,1.861100791953504,0.6136070829816163,2.4747078749351203,0.6136672077700496,minimal synchronous verdict bundle
15,S4,2.0,0.6900931826798975,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:20:38.063777+00:00,2026-08-08T00:20:39.924854+00:00,1.861100791953504,0.8764002919197083,2.7375010838732123,0.8764414167962968,minimal synchronous verdict bundle
15,S4,10.0,5.354908560001711,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:20:38.063777+00:00,2026-08-08T00:20:39.924854+00:00,1.861100791953504,5.635096457786858,7.496197249740362,5.635173750109971,minimal synchronous verdict bundle
15,S5,0.5,0.05162724203167052,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:21:36.771330+00:00,2026-08-08T00:21:36.789867+00:00,0.01853879215195775,0.2219306672923267,0.24046945944428444,0.22202033316716552,minimal synchronous verdict bundle
15,S5,2.0,1.5465928968856573,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:21:36.771330+00:00,2026-08-08T00:21:36.789867+00:00,0.01853879215195775,1.7715113330632448,1.7900501252152026,1.771557374857366,minimal synchronous verdict bundle
15,S5,10.0,4.087631421013827,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:21:36.771330+00:00,2026-08-08T00:21:36.789867+00:00,0.01853879215195775,4.2699201251380146,4.288458917289972,4.269984125159681,minimal synchronous verdict bundle
15,S6,0.5,0.24242727513774992,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:21:00.965999+00:00,2026-08-08T00:21:10.738640+00:00,9.772788624744862,0.5867982502095401,10.359586874954402,0.5868910001590848,minimal synchronous verdict bundle
15,S6,2.0,1.0040856941614689,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:21:00.965999+00:00,2026-08-08T00:21:10.738640+00:00,9.772788624744862,1.2571986662223935,11.029987290967256,1.2572796251624823,minimal synchronous verdict bundle
15,S6,10.0,4.465459431878207,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:21:00.965999+00:00,2026-08-08T00:21:10.738640+00:00,9.772788624744862,4.683822040911764,14.456610665656626,4.683897583279759,minimal synchronous verdict bundle
15,S7,0.5,0.25432848046075546,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:21:23.848824+00:00,2026-08-08T00:21:23.911212+00:00,0.06239308323711157,0.4456963329575956,0.5080894161947072,0.44576791673898697,minimal synchronous verdict bundle
15,S7,2.0,0.9948218936662148,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:21:23.848824+00:00,2026-08-08T00:21:23.911212+00:00,0.06239308323711157,1.171795291826129,1.2341883750632405,1.1718429578468204,minimal synchronous verdict bundle
15,S7,10.0,9.347766535138684,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:21:23.848824+00:00,2026-08-08T00:21:23.911212+00:00,0.06239308323711157,9.65534641686827,9.717739500105381,9.655390082858503,minimal synchronous verdict bundle
15,S8,0.5,0.04163741906843438,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:21:44.081365+00:00,2026-08-08T00:21:44.097831+00:00,0.016566624864935875,0.22076504211872816,0.23733166698366404,0.22103537525981665,minimal synchronous verdict bundle
15,S8,2.0,0.2750372519481499,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:21:44.081365+00:00,2026-08-08T00:21:44.097831+00:00,0.016566624864935875,0.4537139581516385,0.4702805830165744,0.45382950035855174,minimal synchronous verdict bundle
15,S8,10.0,7.718179907317852,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:21:44.081365+00:00,2026-08-08T00:21:44.097831+00:00,0.016566624864935875,7.935765624977648,7.952332249842584,7.935850291978568,minimal synchronous verdict bundle
15,S9,0.5,0.22784150108593432,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:22:07.057013+00:00,2026-08-08T00:22:07.070679+00:00,0.01366904191672802,0.3865807084366679,0.40024975035339594,0.38664899999275804,minimal synchronous verdict bundle
15,S9,2.0,1.20569220547017,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:22:07.057013+00:00,2026-08-08T00:22:07.070679+00:00,0.01366904191672802,1.3688001250848174,1.3824691670015454,1.36886425036937,minimal synchronous verdict bundle
15,S9,10.0,3.8348779123358745,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:22:07.057013+00:00,2026-08-08T00:22:07.070679+00:00,0.01366904191672802,4.043265833053738,4.056934874970466,4.043330583255738,minimal synchronous verdict bundle
16,S1,0.5,0.12403572628093051,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:23:03.510091+00:00,2026-08-08T00:23:03.553844+00:00,0.04376633418723941,0.29299825010821223,0.33676458429545164,0.29305812483653426,minimal synchronous verdict bundle
16,S1,2.0,0.9853547804104832,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:23:03.510091+00:00,2026-08-08T00:23:03.553844+00:00,0.04376633418723941,1.1708073751069605,1.2145737092942,1.1708571249619126,minimal synchronous verdict bundle
16,S1,10.0,7.6924381787624085,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:23:03.510091+00:00,2026-08-08T00:23:03.553844+00:00,0.04376633418723941,7.986974250059575,8.030740584246814,7.987030708231032,minimal synchronous verdict bundle
16,S2,0.5,0.46220186908800653,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:22:23.806877+00:00,2026-08-08T00:22:26.004853+00:00,2.194547708146274,0.708447250071913,2.902994958218187,0.7085184170864522,minimal synchronous verdict bundle
16,S2,2.0,1.7000570819712482,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:22:23.806877+00:00,2026-08-08T00:22:26.004853+00:00,2.194547708146274,2.0340836248360574,4.2286313329823315,2.0341247501783073,minimal synchronous verdict bundle
16,S2,10.0,1.6574463330397915,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:22:23.806877+00:00,2026-08-08T00:22:26.004853+00:00,2.194547708146274,1.863601166754961,4.058148874901235,1.8636573748663068,minimal synchronous verdict bundle
16,S3,0.5,0.3237377072917071,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,20,2026-08-08T00:23:35.318275+00:00,2026-08-08T00:23:35.478049+00:00,0.15977320773527026,10.079467582982033,10.239240790717304,10.079562667291611,minimal synchronous verdict bundle
16,S3,2.0,1.692392574315188,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:23:35.318275+00:00,2026-08-08T00:23:35.478049+00:00,0.15977320773527026,11.933505792170763,12.093278999906033,11.93355766730383,minimal synchronous verdict bundle
16,S3,10.0,9.933726908559702,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,1,2026-08-08T00:23:35.318275+00:00,2026-08-08T00:23:35.478049+00:00,0.15977320773527026,10.2699950421229,10.42976824985817,10.270197541918606,minimal synchronous verdict bundle
16,S4,0.5,0.285775054642621,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:22:30.961733+00:00,2026-08-08T00:22:32.482631+00:00,1.5209254999645054,0.6099171251989901,2.1308426251634955,0.609957333188504,minimal synchronous verdict bundle
16,S4,2.0,0.2757432245502276,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:22:30.961733+00:00,2026-08-08T00:22:32.482631+00:00,1.5209254999645054,0.4481053748168051,1.9690308747813106,0.4481597081758082,minimal synchronous verdict bundle
16,S4,10.0,7.797843966465558,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:22:30.961733+00:00,2026-08-08T00:22:32.482631+00:00,1.5209254999645054,8.061695875134319,9.582621375098825,8.061772791203111,minimal synchronous verdict bundle
16,S5,0.5,0.15300425818816588,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:22:14.082264+00:00,2026-08-08T00:22:14.145161+00:00,0.06289620837196708,0.32695833360776305,0.38985454197973013,0.32701016683131456,minimal synchronous verdict bundle
16,S5,2.0,0.9681778957145328,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:22:14.082264+00:00,2026-08-08T00:22:14.145161+00:00,0.06289620837196708,1.1492414167150855,1.2121376250870526,1.1492848335765302,minimal synchronous verdict bundle
16,S5,10.0,5.930083280050054,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:22:14.082264+00:00,2026-08-08T00:22:14.145161+00:00,0.06289620837196708,6.167007333599031,6.229903541970998,6.167086124885827,minimal synchronous verdict bundle
16,S6,0.5,0.3864120999144686,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:22:43.949201+00:00,2026-08-08T00:22:53.161732+00:00,9.212684125173837,0.6056266250088811,9.818310750182718,0.6057108328677714,minimal synchronous verdict bundle
16,S6,2.0,1.822832150149696,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:22:43.949201+00:00,2026-08-08T00:22:53.161732+00:00,9.212684125173837,2.020063166040927,11.232747291214764,2.020120915956795,minimal synchronous verdict bundle
16,S6,10.0,1.3598722497592464,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:22:43.949201+00:00,2026-08-08T00:22:53.161732+00:00,9.212684125173837,1.6092479578219354,10.821932082995772,1.6092933327890933,minimal synchronous verdict bundle
16,S7,0.5,0.3417712564443024,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:23:23.520351+00:00,2026-08-08T00:23:23.556795+00:00,0.03644854109734297,0.5634361249394715,0.5998846660368145,0.5634918338619173,minimal synchronous verdict bundle
16,S7,2.0,0.23560998023964985,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:23:23.520351+00:00,2026-08-08T00:23:23.556795+00:00,0.03644854109734297,0.4044960420578718,0.4409445831552148,0.40455708419904113,minimal synchronous verdict bundle
16,S7,10.0,8.439362819471054,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:23:23.520351+00:00,2026-08-08T00:23:23.556795+00:00,0.03644854109734297,8.734819209203124,8.771267750300467,8.73506454192102,minimal synchronous verdict bundle
16,S8,0.5,0.1605635911956117,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:23:59.110369+00:00,2026-08-08T00:23:59.128071+00:00,0.017707707826048136,0.33582770824432373,0.35353541607037187,0.3359320000745356,minimal synchronous verdict bundle
16,S8,2.0,1.964322254224715,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:23:59.110369+00:00,2026-08-08T00:23:59.128071+00:00,0.017707707826048136,2.1738635832443833,2.1915712910704315,2.1739108748733997,minimal synchronous verdict bundle
16,S8,10.0,3.856176483129895,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:23:59.110369+00:00,2026-08-08T00:23:59.128071+00:00,0.017707707826048136,4.0822977921925485,4.100005500018597,4.082346875220537,minimal synchronous verdict bundle
16,S9,0.5,0.4414836516733707,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:23:14.810041+00:00,2026-08-08T00:23:14.827298+00:00,0.017264749854803085,0.5942036672495306,0.6114684171043336,0.5942815002053976,minimal synchronous verdict bundle
16,S9,2.0,0.9173909424013322,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:23:14.810041+00:00,2026-08-08T00:23:14.827298+00:00,0.017264749854803085,1.0448852092958987,1.0621499591507018,1.0449343752115965,minimal synchronous verdict bundle
16,S9,10.0,5.687615457985312,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:23:14.810041+00:00,2026-08-08T00:23:14.827298+00:00,0.017264749854803085,5.880069542210549,5.897334292065352,5.8801256669685245,minimal synchronous verdict bundle
17,S1,0.5,0.2714770717735867,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:24:53.077599+00:00,2026-08-08T00:24:53.119575+00:00,0.041976208332926035,0.45450687501579523,0.49648308334872127,0.4545521247200668,minimal synchronous verdict bundle
17,S1,2.0,1.9994959700103003,T0n,T4-full-vector,configuration,timeout,none,,,False,False,False,0.16666666666666666,90,2026-08-08T00:24:53.077599+00:00,2026-08-08T00:24:53.119575+00:00,0.041976208332926035,180.0,180.04197620833293,180.0,minimal synchronous verdict bundle
17,S1,10.0,4.754576593943462,T0n,T4-full-vector,configuration,timeout,none,,,False,False,False,0.16666666666666666,18,2026-08-08T00:24:53.077599+00:00,2026-08-08T00:24:53.119575+00:00,0.041976208332926035,180.0,180.04197620833293,180.0,minimal synchronous verdict bundle
17,S2,0.5,0.41748325205228237,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:24:30.928127+00:00,2026-08-08T00:24:33.008969+00:00,2.0808516670949757,0.6001836247742176,2.6810352918691933,0.6002355827949941,minimal synchronous verdict bundle
17,S2,2.0,0.13761462154547566,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:24:30.928127+00:00,2026-08-08T00:24:33.008969+00:00,2.0808516670949757,0.39475574996322393,2.4756074170581996,0.3948182500898838,minimal synchronous verdict bundle
17,S2,10.0,4.1078949739562685,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:24:30.928127+00:00,2026-08-08T00:24:33.008969+00:00,2.0808516670949757,4.30841170810163,6.389263375196606,4.308485624846071,minimal synchronous verdict bundle
17,S3,0.5,0.4549648778644313,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,10,2026-08-08T00:24:20.050390+00:00,2026-08-08T00:24:20.192305+00:00,0.14190249983221292,5.141118042171001,5.283020542003214,5.141206125263125,minimal synchronous verdict bundle
17,S3,2.0,1.442431636349968,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,3,2026-08-08T00:24:20.050390+00:00,2026-08-08T00:24:20.192305+00:00,0.14190249983221292,5.674897292163223,5.816799791995436,5.674968167208135,minimal synchronous verdict bundle
17,S3,10.0,6.760519004517938,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,1,2026-08-08T00:24:20.050390+00:00,2026-08-08T00:24:20.192305+00:00,0.14190249983221292,6.95878954231739,7.100692042149603,6.9588374169543386,minimal synchronous verdict bundle
17,S4,0.5,0.2876477691921113,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:24:45.119304+00:00,2026-08-08T00:24:46.637046+00:00,1.5177509160712361,0.5654503749683499,2.083201291039586,0.5655047921463847,minimal synchronous verdict bundle
17,S4,2.0,0.7939573057862521,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:24:45.119304+00:00,2026-08-08T00:24:46.637046+00:00,1.5177509160712361,0.9819609588012099,2.499711874872446,0.9820170421153307,minimal synchronous verdict bundle
17,S4,10.0,3.420663863116081,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:24:45.119304+00:00,2026-08-08T00:24:46.637046+00:00,1.5177509160712361,3.6361717088148,5.153922624886036,3.6362315001897514,minimal synchronous verdict bundle
17,S5,0.5,0.046403264065571714,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:24:06.167217+00:00,2026-08-08T00:24:06.180475+00:00,0.013261625077575445,0.26239895867183805,0.2756605837494135,0.2624621670693159,minimal synchronous verdict bundle
17,S5,2.0,0.21845901434073056,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:24:06.167217+00:00,2026-08-08T00:24:06.180475+00:00,0.013261625077575445,0.4198417500592768,0.43310337513685226,0.41988979186862707,minimal synchronous verdict bundle
17,S5,10.0,9.589353714619364,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:24:06.167217+00:00,2026-08-08T00:24:06.180475+00:00,0.013261625077575445,9.823772416915745,9.83703404199332,9.82386237476021,minimal synchronous verdict bundle
17,S6,0.5,0.28961774888270525,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:28:07.604783+00:00,2026-08-08T00:28:17.586824+00:00,9.982210875023156,0.48610904067754745,10.468319915700704,0.48618795769289136,minimal synchronous verdict bundle
17,S6,2.0,0.40870204333742866,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:28:07.604783+00:00,2026-08-08T00:28:17.586824+00:00,9.982210875023156,0.6701632076874375,10.652374082710594,0.6702141659334302,minimal synchronous verdict bundle
17,S6,10.0,2.9651054673664756,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:28:07.604783+00:00,2026-08-08T00:28:17.586824+00:00,9.982210875023156,3.2133633750490844,13.19557425007224,3.213432624936104,minimal synchronous verdict bundle
17,S7,0.5,0.3208321244048587,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:24:40.295901+00:00,2026-08-08T00:24:40.341228+00:00,0.045325500424951315,0.511970582883805,0.5572960833087564,0.5120397079735994,minimal synchronous verdict bundle
17,S7,2.0,1.0475221010412692,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:24:40.295901+00:00,2026-08-08T00:24:40.341228+00:00,0.045325500424951315,1.2530722916126251,1.2983977920375764,1.2531266249716282,minimal synchronous verdict bundle
17,S7,10.0,1.8542444716194628,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:24:40.295901+00:00,2026-08-08T00:24:40.341228+00:00,0.045325500424951315,2.0709742079488933,2.1162997083738446,2.0710322079248726,minimal synchronous verdict bundle
17,S8,0.5,0.37822792165011393,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:29.190961+00:00,2026-08-08T00:28:29.224056+00:00,0.03309858404099941,0.7007362497970462,0.7338348338380456,0.7007902078330517,minimal synchronous verdict bundle
17,S8,2.0,0.35781644998047946,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:29.190961+00:00,2026-08-08T00:28:29.224056+00:00,0.03309858404099941,0.5276405001059175,0.5607390841469169,0.5277315829880536,minimal synchronous verdict bundle
17,S8,10.0,1.7324788258359036,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:29.190961+00:00,2026-08-08T00:28:29.224056+00:00,0.03309858404099941,1.950974540784955,1.9840731248259544,1.9510264159180224,minimal synchronous verdict bundle
17,S9,0.5,0.16614017500027073,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:27:56.597365+00:00,2026-08-08T00:27:56.611756+00:00,0.014392000157386065,0.3059935001656413,0.3203855003230274,0.30603433307260275,minimal synchronous verdict bundle
17,S9,2.0,0.4262456831447885,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:27:56.597365+00:00,2026-08-08T00:27:56.611756+00:00,0.014392000157386065,0.5828419579192996,0.5972339580766857,0.5828857920132577,minimal synchronous verdict bundle
17,S9,10.0,7.647817004157237,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:27:56.597365+00:00,2026-08-08T00:27:56.611756+00:00,0.014392000157386065,7.834572874940932,7.848964875098318,7.834833750035614,minimal synchronous verdict bundle
18,S1,0.5,0.026805138071000267,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:28:47.687492+00:00,2026-08-08T00:28:47.742481+00:00,0.05499004200100899,0.20033300016075373,0.2553230421617627,0.20037725009024143,minimal synchronous verdict bundle
18,S1,2.0,0.3248286354228378,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:28:47.687492+00:00,2026-08-08T00:28:47.742481+00:00,0.05499004200100899,0.5014875833876431,0.5564776253886521,0.5015482911840081,minimal synchronous verdict bundle
18,S1,10.0,4.227834073968413,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:28:47.687492+00:00,2026-08-08T00:28:47.742481+00:00,0.05499004200100899,4.474212833214551,4.52920287521556,4.474264750257134,minimal synchronous verdict bundle
18,S2,0.5,0.25126411962025674,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:33:33.845599+00:00,2026-08-08T00:33:36.008764+00:00,2.16281845793128,0.46869258396327496,2.631511041894555,0.4687407501041889,minimal synchronous verdict bundle
18,S2,2.0,1.2112359991590358,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:33:33.845599+00:00,2026-08-08T00:33:36.008764+00:00,2.16281845793128,1.4090677089989185,3.5718861669301987,1.4091278337873518,minimal synchronous verdict bundle
18,S2,10.0,2.3616975465418832,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:33:33.845599+00:00,2026-08-08T00:33:36.008764+00:00,2.16281845793128,2.543091708794236,4.705910166725516,2.5431403340771794,minimal synchronous verdict bundle
18,S3,0.5,0.18260184415676928,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,21,2026-08-08T00:32:21.569028+00:00,2026-08-08T00:32:21.694255+00:00,0.12523541692644358,10.378496165852994,10.503731582779437,10.378639415837824,minimal synchronous verdict bundle
